date,heure,prix_debut,prix_haut,prix_bas,prix_fin,volume,prix_fin_suiv,direction_up,difference,change 10 points,change 50 points
2015.06.25,00:00,1.12035,1.12271,1.1153,1.12042,125936,1.11716,1,0.7,0,0
2015.06.26,00:00,1.12031,1.12193,1.11295,1.11716,121949,1.12347,0,-31.5,1,0
2015.06.29,00:00,1.10029,1.12772,1.09541,1.12347,197140,1.11422,1,231.8,1,1
2015.06.30,00:00,1.12354,1.12434,1.11114,1.11422,169527,1.10519,0,-93.2,1,1
2015.07.01,00:00,1.11443,1.11708,1.10426,1.10519,144632,1.10826,0,-92.4,1,1
2015.07.02,00:00,1.1052,1.11206,1.10319,1.10826,136082,1.11038,1,30.6,1,0
2015.07.03,00:00,1.10826,1.11173,1.10639,1.11038,105479,1.10551,1,21.2,1,0
2015.07.06,00:00,1.09795,1.1095,1.09688,1.10551,153190,1.10103,1,75.6,1,1
2015.07.07,00:00,1.10551,1.10581,1.09158,1.10103,173393,1.10756,0,-44.8,1,0
2015.07.08,00:00,1.10104,1.10925,1.09734,1.10756,160066,1.10353,1,65.2,1,1
2015.07.09,00:00,1.10754,1.11245,1.0991,1.10353,142852,1.11541,0,-40.1,1,0
2015.07.10,00:00,1.10353,1.12153,1.103,1.11541,157192,1.10001,1,118.8,1,1
2015.07.13,00:00,1.10959,1.11963,1.09948,1.10001,150693,1.10082,0,-95.8,1,1
2015.07.14,00:00,1.10001,1.10808,1.09649,1.10082,143347,1.09477,1,8.1,0,0
2015.07.15,00:00,1.10082,1.10349,1.09293,1.09477,142238,1.0873,0,-60.5,1,1
2015.07.16,00:00,1.09483,1.0962,1.08549,1.0873,142234,1.08299,0,-75.3,1,1
2015.07.17,00:00,1.08731,1.09063,1.08281,1.08299,117764,1.08245,0,-43.2,1,0
2015.07.20,00:00,1.08332,1.08695,1.08078,1.08245,114895,1.09345,0,-8.7,0,0
2015.07.21,00:00,1.08243,1.09681,1.08109,1.09345,128419,1.09281,1,110.2,1,1
2015.07.22,00:00,1.09339,1.09659,1.08687,1.09281,134194,1.09827,0,-5.8,0,0
2015.07.23,00:00,1.09281,1.10175,1.09211,1.09827,146397,1.09763,1,54.6,1,1
2015.07.24,00:00,1.09827,1.09952,1.09248,1.09763,120210,1.10868,0,-6.4,0,0
2015.07.27,00:00,1.0976,1.11285,1.09682,1.10868,133472,1.10593,1,110.8,1,1
2015.07.28,00:00,1.10869,1.10988,1.10214,1.10593,117228,1.09821,0,-27.6,1,0
2015.07.29,00:00,1.10592,1.10835,1.09662,1.09821,122068,1.09312,0,-77.1,1,1
2015.07.30,00:00,1.09823,1.09887,1.08928,1.09312,124603,1.0983,0,-51.1,1,1
2015.07.31,00:00,1.0931,1.11137,1.09204,1.0983,144610,1.09489,1,52,1,1
2015.08.03,00:00,1.09787,1.09954,1.09408,1.09489,123206,1.088,0,-29.8,1,0
2015.08.04,00:00,1.09488,1.09872,1.08786,1.088,134140,1.09051,0,-68.8,1,1
2015.08.05,00:00,1.08811,1.09351,1.08472,1.09051,141394,1.09237,1,24,1,0
2015.08.06,00:00,1.09051,1.09432,1.08728,1.09237,118646,1.09597,1,18.6,1,0
2015.08.07,00:00,1.0923,1.09778,1.08549,1.09597,124000,1.10181,1,36.7,1,0
2015.08.10,00:00,1.09625,1.10409,1.09247,1.10181,114175,1.10411,1,55.6,1,1
2015.08.11,00:00,1.10181,1.10879,1.09599,1.10411,154495,1.11563,1,23,1,0
2015.08.12,00:00,1.10413,1.1213,1.10237,1.11563,160612,1.11489,1,115,1,1
2015.08.13,00:00,1.11566,1.11883,1.10796,1.11489,110357,1.1113,0,-7.7,0,0
2015.08.14,00:00,1.11491,1.11882,1.10973,1.1113,90643,1.10771,0,-36.1,1,0
2015.08.17,00:00,1.11197,1.11244,1.10578,1.10771,86288,1.10209,0,-42.6,1,0
2015.08.18,00:00,1.10774,1.10931,1.10164,1.10209,79901,1.11192,0,-56.5,1,1
2015.08.19,00:00,1.10208,1.11336,1.10171,1.11192,109049,1.12401,1,98.4,1,1
2015.08.20,00:00,1.11192,1.12441,1.11065,1.12401,118022,1.13868,1,120.9,1,1
2015.08.21,00:00,1.124,1.13877,1.12285,1.13868,160527,1.16173,1,146.8,1,1
2015.08.24,00:00,1.13754,1.17134,1.13695,1.16173,256974,1.15141,1,241.9,1,1
2015.08.25,00:00,1.16173,1.16213,1.13955,1.15141,221455,1.13122,0,-103.2,1,1
2015.08.26,00:00,1.1514,1.15604,1.12912,1.13122,213773,1.12456,0,-201.8,1,1
2015.08.27,00:00,1.13119,1.13639,1.12026,1.12456,165963,1.11851,0,-66.3,1,1
2015.08.28,00:00,1.12455,1.13092,1.11556,1.11851,133689,1.12097,0,-60.4,1,1
2015.08.31,00:00,1.11755,1.12618,1.11692,1.12097,109491,1.13132,1,34.2,1,0
2015.09.01,00:00,1.1209,1.13317,1.12076,1.13132,170291,1.12246,1,104.2,1,1
2015.09.02,00:00,1.13132,1.13189,1.1216,1.12246,140592,1.11223,0,-88.6,1,1
2015.09.03,00:00,1.12254,1.12428,1.10869,1.11223,133423,1.11484,0,-103.1,1,1
2015.09.04,00:00,1.11223,1.1189,1.10881,1.11484,132852,1.11687,1,26.1,1,0
2015.09.07,00:00,1.11623,1.1177,1.11212,1.11687,89529,1.12015,1,6.4,0,0
2015.09.08,00:00,1.11688,1.1229,1.11521,1.12015,120633,1.12055,1,32.7,1,0
2015.09.09,00:00,1.12016,1.12157,1.11311,1.12055,128131,1.12787,1,3.9,0,0
2015.09.10,00:00,1.12056,1.12948,1.11712,1.12787,152180,1.13322,1,73.1,1,1
2015.09.11,00:00,1.12784,1.1349,1.12536,1.13322,127713,1.13155,1,53.8,1,1
2015.09.14,00:00,1.13268,1.13725,1.12828,1.13155,105344,1.12675,0,-11.3,1,0
2015.09.15,00:00,1.13156,1.13281,1.12582,1.12675,114209,1.1289,0,-48.1,1,0
2015.09.16,00:00,1.12676,1.13199,1.12136,1.1289,114875,1.14337,1,21.4,1,0
2015.09.17,00:00,1.12887,1.14406,1.12835,1.14337,146463,1.12965,1,145,1,1
2015.09.18,00:00,1.14337,1.14596,1.12688,1.12965,154220,1.11887,0,-137.2,1,1
2015.09.21,00:00,1.12825,1.13294,1.11806,1.11887,118283,1.11186,0,-93.8,1,1
2015.09.22,00:00,1.11885,1.12068,1.11125,1.11186,126173,1.11846,0,-69.9,1,1
2015.09.23,00:00,1.11185,1.1213,1.11046,1.11846,132770,1.12284,1,66.1,1,1
2015.09.24,00:00,1.11847,1.12953,1.11638,1.12284,149848,1.12009,1,43.7,1,0
2015.09.25,00:00,1.12287,1.12315,1.11157,1.12009,147357,1.12435,0,-27.8,1,0
2015.09.28,00:00,1.11928,1.1247,1.11455,1.12435,137891,1.12472,1,50.7,1,1
2015.09.29,00:00,1.12434,1.12809,1.11934,1.12472,148263,1.11756,1,3.8,0,0
2015.09.30,00:00,1.12468,1.12608,1.11568,1.11756,128130,1.11938,0,-71.2,1,1
2015.10.01,00:00,1.11753,1.12085,1.11345,1.11938,119969,1.12094,1,18.5,1,0
2015.10.02,00:00,1.11936,1.13176,1.11499,1.12094,146771,1.11857,1,15.8,1,0
2015.10.05,00:00,1.12184,1.12887,1.11729,1.11857,135023,1.12698,0,-32.7,1,0
2015.10.06,00:00,1.11857,1.1279,1.11714,1.12698,121649,1.12366,1,84.1,1,1
2015.10.07,00:00,1.12698,1.12834,1.12108,1.12366,129774,1.12754,0,-33.2,1,0
2015.10.08,00:00,1.12365,1.13266,1.12338,1.12754,126237,1.13586,1,38.9,1,0
2015.10.09,00:00,1.12755,1.13868,1.12665,1.13586,132540,1.13573,1,83.1,1,1
2015.10.12,00:00,1.13609,1.13963,1.13548,1.13573,86174,1.13782,0,-3.6,0,0
2015.10.13,00:00,1.13575,1.14105,1.13437,1.13782,110731,1.14732,1,20.7,1,0
2015.10.14,00:00,1.13776,1.14885,1.13769,1.14732,126125,1.13855,1,95.6,1,1
2015.10.15,00:00,1.14733,1.14945,1.13625,1.13855,138381,1.13481,0,-87.8,1,1
2015.10.16,00:00,1.13831,1.13945,1.13335,1.13481,109119,1.13262,0,-35,1,0
2015.10.19,00:00,1.13561,1.13785,1.1305,1.13262,111369,1.13449,0,-29.9,1,0
2015.10.20,00:00,1.13261,1.13863,1.13235,1.13449,104780,1.13384,1,18.8,1,0
2015.10.21,00:00,1.13457,1.13769,1.13337,1.13384,110989,1.11081,0,-7.3,0,0
2015.10.22,00:00,1.13379,1.13505,1.10996,1.11081,169452,1.10128,0,-229.8,1,1
2015.10.23,00:00,1.1107,1.11394,1.09962,1.10128,174725,1.10527,0,-94.2,1,1
2015.10.26,00:00,1.10088,1.10678,1.10034,1.10527,124912,1.10461,1,43.9,1,0
2015.10.27,00:00,1.10523,1.1078,1.10297,1.10461,126223,1.09264,0,-6.2,0,0
2015.10.28,00:00,1.10456,1.10952,1.08963,1.09264,164032,1.09858,0,-119.2,1,1
2015.10.29,00:00,1.09263,1.09861,1.09011,1.09858,156483,1.10022,1,59.5,1,1
2015.10.30,00:00,1.09855,1.10719,1.0965,1.10022,173393,1.10147,1,16.7,1,0
2015.11.02,00:00,1.10307,1.10521,1.09998,1.10147,117058,1.09619,0,-16,1,0
2015.11.03,00:00,1.10139,1.10297,1.09357,1.09619,125568,1.08644,0,-52,1,1
2015.11.04,00:00,1.09616,1.09675,1.08429,1.08644,177900,1.08824,0,-97.2,1,1
2015.11.05,00:00,1.08642,1.08968,1.08331,1.08824,153175,1.07377,1,18.2,1,0
2015.11.06,00:00,1.0883,1.08932,1.07049,1.07377,144480,1.07509,0,-145.3,1,1
2015.11.09,00:00,1.07322,1.07895,1.07191,1.07509,145930,1.07241,1,18.7,1,0
2015.11.10,00:00,1.07509,1.07637,1.06738,1.07241,141823,1.07421,0,-26.8,1,0
2015.11.11,00:00,1.07239,1.07731,1.07051,1.07421,131741,1.0812,1,18.2,1,0
2015.11.12,00:00,1.07407,1.08291,1.06905,1.0812,184302,1.07623,1,71.3,1,1
2015.11.13,00:00,1.08122,1.08164,1.07135,1.07623,152461,1.06856,0,-49.9,1,0
2015.11.16,00:00,1.07383,1.07575,1.06741,1.06856,139898,1.06417,0,-52.7,1,1
2015.11.17,00:00,1.06858,1.06901,1.06303,1.06417,141708,1.06586,0,-44.1,1,0
2015.11.18,00:00,1.06417,1.06918,1.06166,1.06586,122094,1.07329,1,16.9,1,0
2015.11.19,00:00,1.06586,1.07624,1.06545,1.07329,145725,1.06419,1,74.3,1,1
2015.11.20,00:00,1.07326,1.07377,1.06396,1.06419,134195,1.0636,0,-90.7,1,1
2015.11.23,00:00,1.06389,1.06562,1.05916,1.0636,140284,1.06421,0,-2.9,0,0
2015.11.24,00:00,1.06355,1.06727,1.06188,1.06421,144408,1.06244,1,6.6,0,0
2015.11.25,00:00,1.06424,1.06887,1.05656,1.06244,161145,1.06092,0,-18,1,0
2015.11.26,00:00,1.06233,1.06267,1.05994,1.06092,91688,1.05916,0,-14.1,1,0
2015.11.27,00:00,1.06095,1.06375,1.0568,1.05916,107800,1.05636,0,-17.9,1,0
2015.11.30,00:00,1.05903,1.05944,1.05573,1.05636,115972,1.06321,0,-26.7,1,0
2015.12.01,00:00,1.05632,1.06365,1.05626,1.06321,138252,1.06121,1,68.9,1,1
2015.12.02,00:00,1.06317,1.06359,1.05503,1.06121,147350,1.09384,0,-19.6,1,0
2015.12.03,00:00,1.06127,1.09806,1.05169,1.09384,219259,1.08754,1,325.7,1,1
2015.12.04,00:00,1.09376,1.09557,1.08356,1.08754,206330,1.08366,0,-62.2,1,1
2015.12.07,00:00,1.08683,1.08867,1.07956,1.08366,128400,1.08907,0,-31.7,1,0
2015.12.08,00:00,1.08356,1.09019,1.08295,1.08907,143484,1.10238,1,55.1,1,1
2015.12.09,00:00,1.08909,1.10421,1.08787,1.10238,173810,1.09399,1,132.9,1,1
2015.12.10,00:00,1.10242,1.10243,1.09247,1.09399,145930,1.09941,0,-84.3,1,1
2015.12.11,00:00,1.09404,1.10303,1.09261,1.09941,157154,1.09908,1,53.7,1,1
2015.12.14,00:00,1.09843,1.10482,1.09448,1.09908,175430,1.09282,1,6.5,0,0
2015.12.15,00:00,1.09906,1.10592,1.09042,1.09282,158016,1.09113,0,-62.4,1,1
2015.12.16,00:00,1.09282,1.1011,1.08873,1.09113,175256,1.08252,0,-16.9,1,0
2015.12.17,00:00,1.09113,1.09132,1.08021,1.08252,142162,1.08655,0,-86.1,1,1
2015.12.18,00:00,1.08245,1.08739,1.08043,1.08655,156183,1.0914,1,41,1,0
2015.12.21,00:00,1.08499,1.09384,1.08475,1.0914,120790,1.09557,1,64.1,1,1
2015.12.22,00:00,1.09137,1.09836,1.09018,1.09557,110178,1.09109,1,42,1,0
2015.12.23,00:00,1.09563,1.09567,1.08696,1.09109,95047,1.09519,0,-45.4,1,0
2015.12.24,00:00,1.09094,1.09665,1.09028,1.09519,52615,1.09669,1,42.5,1,0
2015.12.28,00:00,1.09526,1.0992,1.09502,1.09669,71632,1.09193,1,14.3,1,0
2015.12.29,00:00,1.09665,1.09912,1.08986,1.09193,85823,1.09316,0,-47.2,1,0
2015.12.30,00:00,1.09185,1.09432,1.09014,1.09316,91059,1.08647,1,13.1,1,0
2015.12.31,00:00,1.0931,1.09367,1.0852,1.08647,59138,1.08286,0,-66.3,1,1
2016.01.04,00:00,1.08711,1.09458,1.07805,1.08286,158152,1.07413,0,-42.5,1,0
2016.01.05,00:00,1.08296,1.08381,1.07101,1.07413,126761,1.07798,0,-88.3,1,1
2016.01.06,00:00,1.07413,1.07987,1.07071,1.07798,147605,1.0929,1,38.5,1,0
2016.01.07,00:00,1.07799,1.09396,1.07702,1.0929,179384,1.09259,1,149.1,1,1
2016.01.08,00:00,1.09291,1.09329,1.08027,1.09259,189648,1.08587,0,-3.2,0,0
2016.01.11,00:00,1.09195,1.09692,1.08469,1.08587,148567,1.08567,0,-60.8,1,1
2016.01.12,00:00,1.08585,1.08996,1.08191,1.08567,156178,1.08766,0,-1.8,0,0
2016.01.13,00:00,1.08551,1.08875,1.08044,1.08766,161458,1.08643,1,21.5,1,0
2016.01.14,00:00,1.08766,1.09426,1.0834,1.08643,185671,1.09121,0,-12.3,1,0
2016.01.15,00:00,1.08642,1.09841,1.08539,1.09121,198482,1.08906,1,47.9,1,0
2016.01.18,00:00,1.09168,1.09268,1.08683,1.08906,125293,1.09071,0,-26.2,1,0
2016.01.19,00:00,1.08907,1.09384,1.08587,1.09071,149504,1.08882,1,16.4,1,0
2016.01.20,00:00,1.09071,1.09754,1.08767,1.08882,191757,1.0873,0,-18.9,1,0
2016.01.21,00:00,1.08884,1.09211,1.07773,1.0873,227800,1.07936,0,-15.4,1,0
2016.01.22,00:00,1.08738,1.08758,1.07888,1.07936,168479,1.08484,0,-80.2,1,1
2016.01.25,00:00,1.0791,1.08564,1.07889,1.08484,139376,1.08688,1,57.4,1,1
2016.01.26,00:00,1.08479,1.08739,1.08181,1.08688,139828,1.08929,1,20.9,1,0
2016.01.27,00:00,1.08688,1.09158,1.085,1.08929,168025,1.09389,1,24.1,1,0
2016.01.28,00:00,1.08929,1.09673,1.08692,1.09389,165219,1.08319,1,46,1,0
2016.01.29,00:00,1.09383,1.09485,1.08095,1.08319,209306,1.08871,0,-106.4,1,1
2016.02.01,00:00,1.08315,1.09123,1.08138,1.08871,129774,1.09181,1,55.6,1,1
2016.02.02,00:00,1.08875,1.09394,1.08831,1.09181,136051,1.11027,1,30.6,1,0
2016.02.03,00:00,1.09181,1.11449,1.09032,1.11027,203190,1.12072,1,184.6,1,1
2016.02.04,00:00,1.11031,1.12388,1.1069,1.12072,231701,1.11552,1,104.1,1,1
2016.02.05,00:00,1.1207,1.1246,1.11084,1.11552,199207,1.11923,0,-51.8,1,1
2016.02.08,00:00,1.11441,1.12153,1.1086,1.11923,203712,1.12921,1,48.2,1,0
2016.02.09,00:00,1.11922,1.13374,1.11617,1.12921,253991,1.12887,1,99.9,1,1
2016.02.10,00:00,1.12921,1.1311,1.11598,1.12887,262060,1.13218,0,-3.4,0,0
2016.02.11,00:00,1.12883,1.1376,1.12735,1.13218,296899,1.12493,1,33.5,1,0
2016.02.12,00:00,1.13219,1.13332,1.12135,1.12493,230502,1.11542,0,-72.6,1,1
2016.02.15,00:00,1.12413,1.12495,1.11274,1.11542,159481,1.11431,0,-87.1,1,1
2016.02.16,00:00,1.11542,1.11926,1.11238,1.11431,191575,1.11265,0,-11.1,1,0
2016.02.17,00:00,1.11433,1.11786,1.11055,1.11265,187888,1.11056,0,-16.8,1,0
2016.02.18,00:00,1.11269,1.11491,1.10703,1.11056,172411,1.11314,0,-21.3,1,0
2016.02.19,00:00,1.11058,1.11387,1.10663,1.11314,178521,1.10287,1,25.6,1,0
2016.02.22,00:00,1.11163,1.1124,1.10028,1.10287,153762,1.10187,0,-87.6,1,1
2016.02.23,00:00,1.10289,1.10522,1.09896,1.10187,178761,1.10129,0,-10.2,1,0
2016.02.24,00:00,1.10184,1.10459,1.09567,1.10129,197497,1.10173,0,-5.5,0,0
2016.02.25,00:00,1.10129,1.10493,1.09862,1.10173,170327,1.09285,1,4.4,0,0
2016.02.26,00:00,1.10172,1.10679,1.09112,1.09285,177324,1.08723,0,-88.7,1,1
2016.02.29,00:00,1.0917,1.09619,1.08587,1.08723,158083,1.08656,0,-44.7,1,0
2016.03.01,00:00,1.0872,1.08929,1.08337,1.08656,166285,1.08673,0,-6.4,0,0
2016.03.02,00:00,1.08655,1.08805,1.08251,1.08673,157066,1.09559,1,1.8,0,0
2016.03.03,00:00,1.08672,1.09722,1.08531,1.09559,154529,1.10049,1,88.7,1,1
2016.03.04,00:00,1.09559,1.10431,1.09027,1.10049,176001,1.1013,1,49,1,0
2016.03.07,00:00,1.09918,1.10254,1.09395,1.1013,128097,1.101,1,21.2,1,0
2016.03.08,00:00,1.10122,1.10574,1.0993,1.101,155555,1.09986,0,-2.2,0,0
2016.03.09,00:00,1.10101,1.10343,1.09455,1.09986,145836,1.11763,0,-11.5,1,0
2016.03.10,00:00,1.09984,1.12174,1.08217,1.11763,230360,1.11503,1,177.9,1,1
2016.03.11,00:00,1.11767,1.12092,1.10798,1.11503,183487,1.11012,0,-26.4,1,0
2016.03.14,00:00,1.11502,1.11757,1.10773,1.11012,142290,1.11049,0,-49,1,0
2016.03.15,00:00,1.11012,1.11244,1.10715,1.11049,152480,1.1212,1,3.7,0,0
2016.03.16,00:00,1.11049,1.12418,1.10574,1.1212,179357,1.13151,1,107.1,1,1
2016.03.17,00:00,1.12123,1.1342,1.1205,1.13151,195406,1.12759,1,102.8,1,1
2016.03.18,00:00,1.13139,1.13362,1.12555,1.12759,149239,1.12385,0,-38,1,0
2016.03.21,00:00,1.12697,1.1284,1.12338,1.12385,109792,1.12146,0,-31.2,1,0
2016.03.22,00:00,1.12386,1.12593,1.11877,1.12146,142129,1.11799,0,-24,1,0
2016.03.23,00:00,1.1215,1.12229,1.11589,1.11799,132886,1.11779,0,-35.1,1,0
2016.03.24,00:00,1.11801,1.11872,1.11433,1.11779,116116,1.11657,0,-2.2,0,0
2016.03.25,00:00,1.11778,1.11792,1.1153,1.11657,55489,1.11945,0,-12.1,1,0
2016.03.28,00:00,1.11598,1.12193,1.11525,1.11945,110739,1.12896,1,34.7,1,0
2016.03.29,00:00,1.11936,1.13027,1.11684,1.12896,155470,1.13354,1,96,1,1
2016.03.30,00:00,1.12888,1.13649,1.12833,1.13354,166641,1.13785,1,46.6,1,0
2016.03.31,00:00,1.13362,1.14114,1.13097,1.13785,169590,1.13922,1,42.3,1,0
2016.04.01,00:00,1.13778,1.14375,1.1334,1.13922,175244,1.13879,1,14.4,1,0
2016.04.04,00:00,1.1399,1.14121,1.13568,1.13879,210537,1.13826,0,-11.1,1,0
2016.04.05,00:00,1.13854,1.14049,1.13354,1.13826,156625,1.13982,0,-2.8,0,0
2016.04.06,00:00,1.13818,1.14311,1.13261,1.13982,198552,1.13754,1,16.4,1,0
2016.04.07,00:00,1.13976,1.14535,1.13371,1.13754,152318,1.13952,0,-22.2,1,0
2016.04.08,00:00,1.13751,1.14189,1.13485,1.13952,209257,1.14071,1,20.1,1,0
2016.04.11,00:00,1.14099,1.14468,1.13718,1.14071,131141,1.13838,0,-2.8,0,0
2016.04.12,00:00,1.14037,1.14644,1.13449,1.13838,155820,1.12728,0,-19.9,1,0
2016.04.13,00:00,1.13833,1.13907,1.12677,1.12728,180243,1.12672,0,-110.5,1,1
2016.04.14,00:00,1.12722,1.12943,1.12334,1.12672,149394,1.12836,0,-5,0,0
2016.04.15,00:00,1.12672,1.13165,1.12453,1.12836,124757,1.13116,1,16.4,1,0
2016.04.18,00:00,1.12996,1.13316,1.12731,1.13116,126960,1.13576,1,12,1,0
2016.04.19,00:00,1.13103,1.1384,1.13029,1.13576,128805,1.12963,1,47.3,1,0
2016.04.20,00:00,1.13571,1.13874,1.12898,1.12963,144600,1.12865,0,-60.8,1,1
2016.04.21,00:00,1.12956,1.13976,1.12693,1.12865,168862,1.12246,0,-9.1,0,0
2016.04.22,00:00,1.12862,1.13082,1.12175,1.12246,154728,1.12663,0,-61.6,1,1
2016.04.25,00:00,1.12177,1.12777,1.12177,1.12663,133676,1.1295,1,48.6,1,0
2016.04.26,00:00,1.12661,1.1339,1.12558,1.1295,134644,1.13207,1,28.9,1,0
2016.04.27,00:00,1.12952,1.13609,1.12714,1.13207,153277,1.13509,1,25.5,1,0
2016.04.28,00:00,1.132,1.13675,1.12956,1.13509,183644,1.14514,1,30.9,1,0
2016.04.29,00:00,1.13487,1.14588,1.13482,1.14514,185153,1.15337,1,102.7,1,1
2016.05.02,00:00,1.14608,1.15355,1.14477,1.15337,138523,1.14953,1,72.9,1,1
2016.05.03,00:00,1.15326,1.16158,1.14952,1.14953,159150,1.14856,0,-37.3,1,0
2016.05.04,00:00,1.14953,1.15289,1.14658,1.14856,160451,1.14046,0,-9.7,0,0
2016.05.05,00:00,1.14838,1.14931,1.13853,1.14046,125308,1.14014,0,-79.2,1,1
2016.05.06,00:00,1.14038,1.14787,1.1386,1.14014,141114,1.13829,0,-2.4,0,0
2016.05.09,00:00,1.13945,1.14194,1.13745,1.13829,124282,1.1371,0,-11.6,1,0
2016.05.10,00:00,1.13828,1.14093,1.13582,1.1371,124183,1.14257,0,-11.8,1,0
2016.05.11,00:00,1.13692,1.1446,1.13686,1.14257,113597,1.13759,1,56.5,1,1
2016.05.12,00:00,1.14252,1.14288,1.13701,1.13759,120878,1.13095,0,-49.3,1,0
2016.05.13,00:00,1.13755,1.13794,1.12824,1.13095,145312,1.13187,0,-66,1,1
2016.05.16,00:00,1.13113,1.13419,1.13015,1.13187,96172,1.13122,1,7.4,0,0
2016.05.17,00:00,1.13196,1.1348,1.13014,1.13122,116928,1.12156,0,-7.4,0,0
2016.05.18,00:00,1.13123,1.13156,1.12137,1.12156,145223,1.1202,0,-96.7,1,1
2016.05.19,00:00,1.12152,1.12295,1.11794,1.1202,145087,1.12174,0,-13.2,1,0
2016.05.20,00:00,1.12019,1.1237,1.11958,1.12174,106204,1.12189,1,15.5,1,0
2016.05.23,00:00,1.12079,1.12425,1.1187,1.12189,106207,1.11404,1,11,1,0
2016.05.24,00:00,1.12198,1.12265,1.1132,1.11404,122177,1.1154,0,-79.4,1,1
2016.05.25,00:00,1.114,1.11663,1.11284,1.1154,117616,1.11933,1,14,1,0
2016.05.26,00:00,1.11546,1.12162,1.11489,1.11933,119889,1.11113,1,38.7,1,0
2016.05.27,00:00,1.11933,1.12002,1.11102,1.11113,116888,1.11365,0,-82,1,1
2016.05.30,00:00,1.11121,1.1144,1.10974,1.11365,72186,1.11304,1,24.4,1,0
2016.05.31,00:00,1.11367,1.11729,1.11215,1.11304,134087,1.11872,0,-6.3,0,0
2016.06.01,00:00,1.11309,1.11934,1.11136,1.11872,140219,1.11503,1,56.3,1,1
2016.06.02,00:00,1.11875,1.12197,1.11447,1.11503,136905,1.13655,0,-37.2,1,0
2016.06.03,00:00,1.11501,1.1373,1.11363,1.13655,157310,1.1353,1,215.4,1,1
2016.06.06,00:00,1.13553,1.13921,1.13251,1.1353,142126,1.1356,0,-2.3,0,0
2016.06.07,00:00,1.13526,1.138,1.13382,1.1356,115881,1.13939,1,3.4,0,0
2016.06.08,00:00,1.13558,1.141,1.13537,1.13939,119528,1.13141,1,38.1,1,0
2016.06.09,00:00,1.13917,1.14149,1.1305,1.13141,129308,1.12495,0,-77.6,1,1
2016.06.10,00:00,1.13138,1.13209,1.12446,1.12495,125281,1.12897,0,-64.3,1,1
2016.06.13,00:00,1.12485,1.13025,1.12315,1.12897,149385,1.12066,1,41.2,1,0
2016.06.14,00:00,1.12896,1.12978,1.11884,1.12066,142217,1.12586,0,-83,1,1
2016.06.15,00:00,1.12066,1.12971,1.11893,1.12586,141426,1.12237,1,52,1,1
2016.06.16,00:00,1.12583,1.12943,1.11304,1.12237,187128,1.1273,0,-34.6,1,0
2016.06.17,00:00,1.12239,1.12957,1.12215,1.1273,145321,1.13108,1,49.1,1,0
2016.06.20,00:00,1.13307,1.1382,1.13015,1.13108,146095,1.12421,0,-19.9,1,0
2016.06.21,00:00,1.13109,1.1349,1.12411,1.12421,133454,1.12955,0,-68.8,1,1
2016.06.22,00:00,1.1242,1.13371,1.12362,1.12955,124611,1.13811,1,53.5,1,1
2016.06.23,00:00,1.12957,1.14207,1.12944,1.13811,156800,1.10987,1,85.4,1,1
2016.06.24,00:00,1.13803,1.14263,1.09113,1.10987,284357,1.10233,0,-281.6,1,1
2016.06.27,00:00,1.1009,1.10828,1.09704,1.10233,193664,1.10631,1,14.3,1,0
2016.06.28,00:00,1.10234,1.11111,1.10095,1.10631,139787,1.11228,1,39.7,1,0
2016.06.29,00:00,1.10629,1.11298,1.10487,1.11228,139603,1.11061,1,59.9,1,1
2016.06.30,00:00,1.11229,1.11538,1.10237,1.11061,158197,1.11362,0,-16.8,1,0
2016.07.01,00:00,1.1106,1.11688,1.10716,1.11362,124685,1.11519,1,30.2,1,0
2016.07.04,00:00,1.11294,1.11588,1.10973,1.11519,71360,1.10743,1,22.5,1,0
2016.07.05,00:00,1.11531,1.11859,1.10618,1.10743,110888,1.10994,0,-78.8,1,1
2016.07.06,00:00,1.10743,1.11109,1.10284,1.10994,151398,1.10614,1,25.1,1,0
2016.07.07,00:00,1.10993,1.11066,1.1052,1.10614,132555,1.10494,0,-37.9,1,0
2016.07.08,00:00,1.10605,1.112,1.10016,1.10494,161743,1.10563,0,-11.1,1,0
2016.07.11,00:00,1.10474,1.10741,1.1015,1.10563,129910,1.10596,1,8.9,0,0
2016.07.12,00:00,1.10562,1.11256,1.10515,1.10596,145085,1.10888,1,3.4,0,0
2016.07.13,00:00,1.10598,1.11194,1.10415,1.10888,135282,1.11166,1,29,1,0
2016.07.14,00:00,1.10886,1.11642,1.10858,1.11166,153452,1.10303,1,28,1,0
2016.07.15,00:00,1.11168,1.11484,1.10208,1.10303,148919,1.10746,0,-86.5,1,1
2016.07.18,00:00,1.10476,1.10837,1.1037,1.10746,119776,1.10196,1,27,1,0
2016.07.19,00:00,1.10747,1.10798,1.09992,1.10196,121068,1.10132,0,-55.1,1,1
2016.07.20,00:00,1.10196,1.10294,1.09809,1.10132,119770,1.10244,0,-6.4,0,0
2016.07.21,00:00,1.10131,1.10591,1.0979,1.10244,149768,1.09751,1,11.3,1,0
2016.07.22,00:00,1.10244,1.10404,1.09549,1.09751,128719,1.09945,0,-49.3,1,0
2016.07.25,00:00,1.09729,1.09982,1.09514,1.09945,103177,1.09859,1,21.6,1,0
2016.07.26,00:00,1.09943,1.10293,1.09778,1.09859,117362,1.10576,0,-8.4,0,0
